archive_label,archive_file,archive_sha256,member_path,extension,bytes,sha256,nested_archive,publication_class
04_프로젝트3_Memory_Delay_Logic_DV_류형록_최종,프로젝트3_Memory_Delay_Logic_DV_류형록_최종.zip,325998ac8aa4cfdbb5ecc347c3320b075d6f5bbfcca8e925b32d4490ca9fa906,scripts/generate_figures.py,.py,10650,9b4ec98a90afb3eec5b6dad1a8b54201f3cc081aca9c85d055f35202c47b06aa,False,PUBLIC_USED
04_프로젝트3_Memory_Delay_Logic_DV_류형록_최종,프로젝트3_Memory_Delay_Logic_DV_류형록_최종.zip,325998ac8aa4cfdbb5ecc347c3320b075d6f5bbfcca8e925b32d4490ca9fa906,scripts/generate_reference_vectors.py,.py,6162,e96b0440c39278b5a17ec05dfe88b5ed1040ae0659c8030814995aae676d1756,False,PUBLIC_USED
04_프로젝트3_Memory_Delay_Logic_DV_류형록_최종,프로젝트3_Memory_Delay_Logic_DV_류형록_최종.zip,325998ac8aa4cfdbb5ecc347c3320b075d6f5bbfcca8e925b32d4490ca9fa906,tb/input_driver.sv,.sv,7605,319215fcd64628534a55f1757a0ca5da6af055833b035dca5fec95e98c8405df,False,PUBLIC_USED
04_프로젝트3_Memory_Delay_Logic_DV_류형록_최종,프로젝트3_Memory_Delay_Logic_DV_류형록_최종.zip,325998ac8aa4cfdbb5ecc347c3320b075d6f5bbfcca8e925b32d4490ca9fa906,tb/output_checker.sv,.sv,7723,5771a6130ae4206e9c1feed3b33a8b7873fb9cd3825f25028b95be94fda740cb,False,PUBLIC_USED
04_프로젝트3_Memory_Delay_Logic_DV_류형록_최종,프로젝트3_Memory_Delay_Logic_DV_류형록_최종.zip,325998ac8aa4cfdbb5ecc347c3320b075d6f5bbfcca8e925b32d4490ca9fa906,tb/tb_memory_delay_logic.sv,.sv,3345,492a205881cb1261a6f6823f52783ae6003715c926427479a84c5f470f2a655f,False,PUBLIC_USED
04_프로젝트3_Memory_Delay_Logic_DV_류형록_최종,프로젝트3_Memory_Delay_Logic_DV_류형록_최종.zip,325998ac8aa4cfdbb5ecc347c3320b075d6f5bbfcca8e925b32d4490ca9fa906,vectors/scenario1/Input.txt,.txt,90,e1054080d8155acc33acd04de5836c3e73106c23e0aa9dc459d4686eb48af6e9,False,PUBLIC_USED
04_프로젝트3_Memory_Delay_Logic_DV_류형록_최종,프로젝트3_Memory_Delay_Logic_DV_류형록_최종.zip,325998ac8aa4cfdbb5ecc347c3320b075d6f5bbfcca8e925b32d4490ca9fa906,vectors/scenario1/output.txt,.txt,102,9dd58db3afc4254dfcc51206b6b7835e538da0b4529fcf5ee7e2c3bf781cedec,False,PUBLIC_USED
04_프로젝트3_Memory_Delay_Logic_DV_류형록_최종,프로젝트3_Memory_Delay_Logic_DV_류형록_최종.zip,325998ac8aa4cfdbb5ecc347c3320b075d6f5bbfcca8e925b32d4490ca9fa906,vectors/scenario1/register.txt,.txt,156,5060cab2f0529cfc4033cb4e56fd3b75c9203d084748236c1a195cfe5670a0e7,False,PUBLIC_USED
04_프로젝트3_Memory_Delay_Logic_DV_류형록_최종,프로젝트3_Memory_Delay_Logic_DV_류형록_최종.zip,325998ac8aa4cfdbb5ecc347c3320b075d6f5bbfcca8e925b32d4490ca9fa906,vectors/scenario2/Input.txt,.txt,101,67b2de51804c7ebc123ea51f4df992c93d974100d3b27c1695fd594c46151b44,False,PUBLIC_USED
04_프로젝트3_Memory_Delay_Logic_DV_류형록_최종,프로젝트3_Memory_Delay_Logic_DV_류형록_최종.zip,325998ac8aa4cfdbb5ecc347c3320b075d6f5bbfcca8e925b32d4490ca9fa906,vectors/scenario2/output.txt,.txt,121,52b7e7d3a926a6aea234e550827a69cd2d95c0f2f2922a578a606821fcca1270,False,PUBLIC_USED
04_프로젝트3_Memory_Delay_Logic_DV_류형록_최종,프로젝트3_Memory_Delay_Logic_DV_류형록_최종.zip,325998ac8aa4cfdbb5ecc347c3320b075d6f5bbfcca8e925b32d4490ca9fa906,vectors/scenario2/register.txt,.txt,156,98d64998a194e1dd6cf3161260a3b7537325b0e125776fe8062c77f7bbd3b207,False,PUBLIC_USED
04_프로젝트3_Memory_Delay_Logic_DV_류형록_최종,프로젝트3_Memory_Delay_Logic_DV_류형록_최종.zip,325998ac8aa4cfdbb5ecc347c3320b075d6f5bbfcca8e925b32d4490ca9fa906,vectors/scenario3/Input.txt,.txt,137,86535af18bee42bb062406c655736471568eb5ceaa56cca5353fd0125d899a10,False,PUBLIC_USED
04_프로젝트3_Memory_Delay_Logic_DV_류형록_최종,프로젝트3_Memory_Delay_Logic_DV_류형록_최종.zip,325998ac8aa4cfdbb5ecc347c3320b075d6f5bbfcca8e925b32d4490ca9fa906,vectors/scenario3/output.txt,.txt,161,f8f13aedddc276be86d47aba82edd9b122e586407223f033b66fcd95e56a07ea,False,PUBLIC_USED
04_프로젝트3_Memory_Delay_Logic_DV_류형록_최종,프로젝트3_Memory_Delay_Logic_DV_류형록_최종.zip,325998ac8aa4cfdbb5ecc347c3320b075d6f5bbfcca8e925b32d4490ca9fa906,vectors/scenario3/register.txt,.txt,175,cb00ca21fdfd42de47dd64761b5a8249a27c3c533695f62bcf2dfc97433e3767,False,PUBLIC_USED
